proyecto_id,fecha_inicio,pais_id,pais,provincia_id,provincia_de_ejecución,moneda_monto_financiado,monto_financiado,moneda_monto_total,monto_total,region_de_ejecucion,gran_area_conocimiento,tipo_proyecto_cyt,tipo_organizacion_ejec
146,2014-10-10,ARG,Argentina,82,Santa Fe,ARS, 79872,ARS, 339872,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
160,2016-01-08,ARG,Argentina,02,CABA,ARS, 482000,ARS, 2630000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
165,2010-10-22,ARG,Argentina,02,CABA,ARS, 300000,ARS, 1137300,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
166,2010-12-22,ARG,Argentina,62,Río Negro,ARS, 250000,ARS, 500000,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
167,2010-10-14,ARG,Argentina,06,Buenos Aires,ARS, 230800,ARS, 614800,Pampeana,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
168,2010-10-29,ARG,Argentina,06,Buenos Aires,ARS, 33500,ARS, 119500,Pampeana,Ingenierías Y Tecnologías,Ciencia,Otras dependencias conjuntas
169,2010-10-22,ARG,Argentina,02,CABA,ARS, 120000,ARS, 270000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
170,2015-03-13,ARG,Argentina,26,Chubut,ARS, 80000,ARS, 675144,Patagónica,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
171,2014-10-24,ARG,Argentina,02,CABA,ARS, 197600,ARS, 595100,Pampeana,Médicas Y De La Salud,Ciencia,Otras dependencias conjuntas
172,2015-11-06,ARG,Argentina,14,Córdoba,ARS, 100000,ARS, 345400,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
173,2016-01-15,ARG,Argentina,02,CABA,ARS, 500000,ARS, 1970000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
175,2010-10-07,ARG,Argentina,14,Córdoba,ARS, 40000,ARS, 126400,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
176,2010-10-22,ARG,Argentina,02,CABA,ARS, 237260,ARS, 915044,Pampeana,Médicas Y De La Salud,Ciencia,Entidad administrativa de gobierno
177,2010-10-22,ARG,Argentina,02,CABA,ARS, 200000,ARS, 648500,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
178,2014-09-26,ARG,Argentina,82,Santa Fe,ARS, 79996,ARS, 159993,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
179,2014-10-10,ARG,Argentina,82,Santa Fe,ARS, 420000,ARS, 870000,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
180,2014-10-10,ARG,Argentina,82,Santa Fe,ARS, 419998,ARS, 2147122,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
181,2010-10-22,ARG,Argentina,02,CABA,ARS, 250000,ARS, 618050,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
182,2010-10-01,ARG,Argentina,02,CABA,ARS, 40000,ARS, 194020,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
183,2010-11-19,ARG,Argentina,82,Santa Fe,ARS, 40000,ARS, 122000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
184,2010-10-07,ARG,Argentina,14,Córdoba,ARS, 300000,ARS, 942462,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
185,2010-11-19,ARG,Argentina,50,Mendoza,ARS, 197800,ARS, 871090,Cuyo,Ingenierías Y Tecnologías,Ciencia,Otras dependencias conjuntas
186,2014-11-07,ARG,Argentina,06,Buenos Aires,ARS, 419983,ARS, 2289983,Pampeana,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
187,2014-11-21,ARG,Argentina,50,Mendoza,ARS, 500000,ARS, 2941000,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
188,2015-04-06,ARG,Argentina,26,Chubut,ARS, 80000,ARS, 329600,Patagónica,Humanidades,Ciencia,Organismo gubernamental de ciencia y tecnología
189,2010-10-01,ARG,Argentina,02,CABA,ARS, 250000,ARS, 692000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
190,2015-04-06,ARG,Argentina,54,Misiones,ARS, 197600,ARS, 593600,Nea,Naturales Y Exactas,Ciencia,Entidad administrativa de gobierno
192,2010-10-01,ARG,Argentina,02,CABA,ARS, 40000,ARS, 102400,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
193,2010-11-19,ARG,Argentina,42,La Pampa,ARS, 40000,ARS, 131000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
194,2010-10-01,ARG,Argentina,02,CABA,ARS, 120000,ARS, 300000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
195,2010-10-01,ARG,Argentina,02,CABA,ARS, 40000,ARS, 128000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
196,2010-10-14,ARG,Argentina,06,Buenos Aires,ARS, 250000,ARS, 610000,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
197,2010-10-01,ARG,Argentina,02,CABA,ARS, 113160,ARS, 461675,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
198,2010-10-01,ARG,Argentina,02,CABA,ARS, 228000,ARS, 648000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
199,2011-10-28,ARG,Argentina,02,CABA,ARS, 40000,ARS, 120098,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
200,2010-10-01,ARG,Argentina,02,CABA,ARS, 250000,ARS, 650000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
201,2010-10-15,ARG,Argentina,06,Buenos Aires,ARS, 222500,ARS, 724157,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
202,2010-10-22,ARG,Argentina,02,CABA,ARS, 40000,ARS, 85200,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
203,2015-10-24,ARG,Argentina,02,CABA,ARS, 79996,ARS, 159996,Pampeana,Médicas Y De La Salud,Ciencia,Otras dependencias conjuntas
204,2014-11-07,ARG,Argentina,02,CABA,ARS, 248352,ARS, 519852,Pampeana,Humanidades,Ciencia,OCT-Universidad
205,2014-09-12,ARG,Argentina,82,Santa Fe,ARS, 436800,ARS, 1876800,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
206,2014-11-07,ARG,Argentina,02,CABA,ARS, 79872,ARS, 760489,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
207,2010-11-19,ARG,Argentina,50,Mendoza,ARS, 288000,ARS, 1525000,Cuyo,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
208,2014-11-07,ARG,Argentina,02,CABA,ARS, 419952,ARS, 3071952,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
210,2010-09-10,ARG,Argentina,06,Buenos Aires,ARS, 295100,ARS, 835100,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
211,2010-11-05,ARG,Argentina,02,CABA,ARS, 40000,ARS, 136200,Pampeana,Médicas Y De La Salud,Ciencia,Entidad sin fines de lucro
212,2010-11-19,ARG,Argentina,50,Mendoza,ARS, 235000,ARS, 992000,Cuyo,Naturales Y Exactas,Ciencia,OCT-Universidad
213,2010-10-22,ARG,Argentina,02,CABA,ARS, 250000,ARS, 1645860,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
214,2010-09-10,ARG,Argentina,06,Buenos Aires,ARS, 168000,ARS, 708500,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
215,2014-12-07,ARG,Argentina,14,Córdoba,ARS, 439608,ARS, 1638408,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
219,2016-01-08,ARG,Argentina,02,CABA,ARS, 100000,ARS, 316000,Pampeana,Humanidades,Ciencia,Organismo gubernamental de ciencia y tecnología
221,2010-11-19,ARG,Argentina,30,Entre Ríos,ARS, 250000,ARS, 618112,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
222,2015-12-14,ARG,Argentina,02,CABA,ARS, 567000,ARS, 1756500,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
223,2015-08-24,ARG,Argentina,02,CABA,ARS, 500000,ARS, 1000000,Pampeana,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
225,2010-10-01,ARG,Argentina,02,CABA,ARS, 285000,ARS, 885000,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
226,2014-12-05,ARG,Argentina,06,Buenos Aires,ARS, 395200,ARS, 1295200,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
227,2013-11-06,ARG,Argentina,06,Buenos Aires,ARS, 59904,ARS, 209904,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
228,2015-11-13,ARG,Argentina,74,San Luis,ARS, 600000,ARS, 2289300,Cuyo,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
230,2013-11-13,ARG,Argentina,06,Buenos Aires,ARS, 146640,ARS, 2714640,Pampeana,Ingenierías Y Tecnologías,Ciencia,Otras dependencias conjuntas
231,2015-11-13,ARG,Argentina,06,Buenos Aires,ARS, 481000,ARS, 1017000,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
232,2016-01-08,ARG,Argentina,02,CABA,ARS, 300000,ARS, 610820,Pampeana,Humanidades,Ciencia,Organismo gubernamental de ciencia y tecnología
233,2016-01-15,ARG,Argentina,02,CABA,ARS, 240000,ARS, 1319110,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
234,2013-12-11,ARG,Argentina,14,Córdoba,ARS, 400025,ARS, 800025,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
235,2014-02-14,ARG,Argentina,02,CABA,ARS, 329836,ARS, 1252536,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
237,2010-11-19,ARG,Argentina,90,Tucumán,ARS, 40000,ARS, 97000,Noa,Agrícolas,Ciencia,OCT-Universidad
238,2015-04-06,ARG,Argentina,02,CABA,ARS, 419744,ARS, 1604135,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
239,2010-10-14,ARG,Argentina,06,Buenos Aires,ARS, 40000,ARS, 194968,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
240,2014-01-08,ARG,Argentina,02,CABA,ARS, 24856,ARS, 59956,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
241,2013-10-09,ARG,Argentina,06,Buenos Aires,ARS, 416000,ARS, 2977868,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
242,2015-09-11,ARG,Argentina,02,CABA,ARS, 480000,ARS, 1286000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario privado
243,2010-08-27,ARG,Argentina,06,Buenos Aires,ARS, 34200,ARS, 114400,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
244,2010-10-15,ARG,Argentina,06,Buenos Aires,ARS, 200000,ARS, 660200,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
245,2010-10-22,ARG,Argentina,02,CABA,ARS, 250000,ARS, 696094,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
247,2015-10-02,ARG,Argentina,02,CABA,ARS, 500000,ARS, 1145096,Pampeana,Médicas Y De La Salud,Ciencia,Otras dependencias conjuntas
249,2014-11-21,ARG,Argentina,50,Mendoza,ARS, 79352,ARS, 296784,Cuyo,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
250,2014-09-26,ARG,Argentina,82,Santa Fe,ARS, 197600,ARS, 395200,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
251,2014-09-26,ARG,Argentina,82,Santa Fe,ARS, 79996,ARS, 295996,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
252,2015-04-06,ARG,Argentina,02,CABA,ARS, 197600,ARS, 507200,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
253,2014-05-21,ARG,Argentina,14,Córdoba,ARS, 171080,ARS, 512980,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
254,2010-08-26,ARG,Argentina,26,Chubut,ARS, 41400,ARS, 149400,Patagónica,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
255,2010-10-22,ARG,Argentina,94,Tierra Del Fuego,ARS, 40000,ARS, 80000,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
256,2014-10-31,ARG,Argentina,14,Córdoba,ARS, 1699984,ARS, 3334584,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
257,2014-10-24,ARG,Argentina,06,Buenos Aires,ARS, 1699360,ARS, 2543356,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
258,2014-10-10,ARG,Argentina,82,Santa Fe,ARS, 416000,ARS, 2676000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
260,2015-04-06,ARG,Argentina,02,CABA,ARS, 409080,ARS, 721080,Pampeana,Humanidades,Ciencia,Organismo gubernamental de ciencia y tecnología
261,2014-10-10,ARG,Argentina,90,Tucumán,ARS, 391040,ARS, 1483040,Noa,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
262,2014-10-24,ARG,Argentina,02,CABA,ARS, 83200,ARS, 1229300,Pampeana,Médicas Y De La Salud,Ciencia,Otras dependencias conjuntas
263,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 1695408,ARS, 4035408,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
264,2010-08-27,ARG,Argentina,02,CABA,ARS, 120000,ARS, 248000,Pampeana,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
266,2014-10-31,ARG,Argentina,14,Córdoba,ARS, 123500,ARS, 375500,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
267,2015-10-23,ARG,Argentina,02,CABA,ARS, 240000,ARS, 1320000,Pampeana,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
269,2015-11-06,ARG,Argentina,14,Córdoba,ARS, 100000,ARS, 273200,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
270,2014-08-29,ARG,Argentina,06,Buenos Aires,ARS, 419686,ARS, 1241290,Pampeana,Agrícolas,Ciencia,Universidad o instituto universitario estatal
271,2010-10-01,ARG,Argentina,02,CABA,ARS, 40000,ARS, 528400,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
272,2014-11-07,ARG,Argentina,02,CABA,ARS, 436800,ARS, 1141138,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
273,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 190000,ARS, 490000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
275,2014-12-07,ARG,Argentina,14,Córdoba,ARS, 83200,ARS, 251244,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
276,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 353600,ARS, 1043000,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
277,2014-10-03,ARG,Argentina,06,Buenos Aires,ARS, 79965,ARS, 1042965,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
278,2010-10-01,ARG,Argentina,02,CABA,ARS, 261000,ARS, 1294500,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
279,2014-10-31,ARG,Argentina,14,Córdoba,ARS, 189991,ARS, 574891,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
280,2014-11-28,ARG,Argentina,02,CABA,ARS, 79872,ARS, 161872,Pampeana,Médicas Y De La Salud,Ciencia,Entidad sin fines de lucro
281,2015-04-06,ARG,Argentina,02,CABA,ARS, 83200,ARS, 290018,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
282,2014-11-07,ARG,Argentina,02,CABA,ARS, 79872,ARS, 160272,Pampeana,Sociales,Ciencia,Universidad o instituto universitario estatal
283,2015-03-20,ARG,Argentina,14,Córdoba,ARS, 499928,ARS, 2605928,Pampeana,Ingenierías Y Tecnologías,Ciencia,OCT-Universidad
284,2014-10-10,ARG,Argentina,82,Santa Fe,ARS, 418080,ARS, 2308080,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
285,2014-10-03,ARG,Argentina,06,Buenos Aires,ARS, 399994,ARS, 1948645,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
286,2010-10-01,ARG,Argentina,02,CABA,ARS, 250000,ARS, 500000,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
287,2010-10-01,ARG,Argentina,02,CABA,ARS, 250000,ARS, 803280,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
288,2015-04-06,ARG,Argentina,02,CABA,ARS, 119600,ARS, 249600,Pampeana,Sociales,Ciencia,Organismo gubernamental de ciencia y tecnología
289,2015-04-30,ARG,Argentina,14,Córdoba,ARS, 419853,ARS, 943853,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
290,2014-12-12,ARG,Argentina,66,Salta,ARS, 79466,ARS, 297282,Noa,Naturales Y Exactas,Ciencia,OCT-Universidad
291,2014-11-07,ARG,Argentina,02,CABA,ARS, 499200,ARS, 1739200,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
292,2015-04-06,ARG,Argentina,02,CABA,ARS, 79987,ARS, 248025,Pampeana,Humanidades,Ciencia,Organismo gubernamental de ciencia y tecnología
293,2014-12-17,ARG,Argentina,62,Río Negro,ARS, 76440,ARS, 161440,Patagónica,Naturales Y Exactas,Ciencia,OCT-Universidad
294,2015-11-13,ARG,Argentina,06,Buenos Aires,ARS, 475000,ARS, 3595000,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
295,2010-10-22,ARG,Argentina,02,CABA,ARS, 40000,ARS, 107200,Pampeana,Humanidades,Ciencia,Organismo gubernamental de ciencia y tecnología
296,2014-08-29,ARG,Argentina,06,Buenos Aires,ARS, 73784,ARS, 1063784,Pampeana,Agrícolas,Ciencia,Otras dependencias conjuntas
297,2014-11-07,ARG,Argentina,02,CABA,ARS, 436800,ARS, 1914354,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
298,2014-12-07,ARG,Argentina,14,Córdoba,ARS, 79872,ARS, 303550,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
299,2015-04-24,ARG,Argentina,06,Buenos Aires,ARS, 127920,ARS, 937920,Pampeana,Sociales,Ciencia,OCT-Universidad
300,2014-10-31,ARG,Argentina,06,Buenos Aires,ARS, 416000,ARS, 938500,Pampeana,Naturales Y Exactas,Ciencia,Otras dependencias conjuntas
301,2015-03-13,ARG,Argentina,06,Buenos Aires,ARS, 436800,ARS, 2609188,Pampeana,Ingenierías Y Tecnologías,Ciencia,Entidad administrativa de gobierno
302,2014-10-10,ARG,Argentina,06,Buenos Aires,ARS, 189987,ARS, 657987,Pampeana,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
303,2015-10-24,ARG,Argentina,06,Buenos Aires,ARS, 291200,ARS, 3620300,Pampeana,Humanidades,Ciencia,Otras dependencias conjuntas
304,2014-10-10,ARG,Argentina,14,Córdoba,ARS, 322400,ARS, 5512400,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
306,2010-10-14,ARG,Argentina,06,Buenos Aires,ARS, 249300,ARS, 532300,Pampeana,Agrícolas,Ciencia,Organismo gubernamental de ciencia y tecnología
307,2014-08-29,ARG,Argentina,06,Buenos Aires,ARS, 416936,ARS, 2270936,Pampeana,Ingenierías Y Tecnologías,Ciencia,Otras dependencias conjuntas
308,2014-11-07,ARG,Argentina,62,Río Negro,ARS, 188552,ARS, 378552,Patagónica,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
309,2011-02-25,ARG,Argentina,90,Tucumán,ARS, 236000,ARS, 1173482,Noa,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
310,2010-10-08,ARG,Argentina,82,Santa Fe,ARS, 290000,ARS, 1001225,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
311,2014-11-07,ARG,Argentina,02,CABA,ARS, 73840,ARS, 277840,Pampeana,Humanidades,Ciencia,Universidad o instituto universitario estatal
312,2015-01-30,ARG,Argentina,06,Buenos Aires,ARS, 79456,ARS, 279456,Pampeana,Ingenierías Y Tecnologías,Ciencia,Organismo gubernamental de ciencia y tecnología
313,2014-09-12,ARG,Argentina,02,CABA,ARS, 500000,ARS, 1000000,Pampeana,Naturales Y Exactas,Ciencia,Entidad sin fines de lucro
314,2015-04-06,ARG,Argentina,02,CABA,ARS, 418080,ARS, 1289080,Pampeana,Médicas Y De La Salud,Ciencia,Organismo gubernamental de ciencia y tecnología
315,2015-04-06,ARG,Argentina,02,CABA,ARS, 419952,ARS, 2027129,Pampeana,Médicas Y De La Salud,Ciencia,OCT-Universidad
316,2015-04-06,ARG,Argentina,02,CABA,ARS, 249527,ARS, 499527,Pampeana,Sociales,Ciencia,OCT-Universidad
317,2015-04-06,ARG,Argentina,26,Chubut,ARS, 185270,ARS, 788270,Patagónica,Naturales Y Exactas,Ciencia,Organismo gubernamental de ciencia y tecnología
318,2014-11-07,ARG,Argentina,02,CABA,ARS, 520000,ARS, 2384800,Pampeana,Médicas Y De La Salud,Ciencia,Universidad o instituto universitario estatal
319,2010-11-05,ARG,Argentina,06,Buenos Aires,ARS, 300000,ARS, 846000,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
320,2015-04-06,ARG,Argentina,02,CABA,ARS, 189488,ARS, 399488,Pampeana,Naturales Y Exactas,Ciencia,OCT-Universidad
321,2010-11-05,ARG,Argentina,02,CABA,ARS, 120000,ARS, 490500,Pampeana,Médicas Y De La Salud,Ciencia,Otras dependencias conjuntas
323,2010-10-01,ARG,Argentina,02,CABA,ARS, 287500,ARS, 1005229,Pampeana,Naturales Y Exactas,Ciencia,Universidad o instituto universitario estatal
324,2014-11-07,ARG,Argentina,02,CABA,ARS, 520000,ARS, 2928391,Pampeana,Ingenierías Y Tecnologías,Ciencia,Universidad o instituto universitario estatal
