proyecto_id,empresa,pais_id,pais,provincia_id,provincia,tipo_de_proyecto,fecha_inicio
7999,ARDISON Y ASOCIADOS CONSULTORES DE EMPRESAS SOCIEDAD CIVIL,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-11-13
10999,ARGENOMICS,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-11-12
8036,ARGENOMICS,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-12-09
10893,ARGENOMICS,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-03-26
11056,ARGENOMICS,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-08-24
11908,ARGENTAL S.A.I.C.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-07-18
10161,ARGENTAL S.A.I.C.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-03-16
10246,ARGENTEO MINING S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2012-01-11
12925,ARGENTEO MINING S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2014-04-08
30,ARGENTEO MINING S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2015-05-08
11624,ARGENTINA SPECIALITY S.R.L. (PAMPAGOURMET),ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-01-14
10774,ARGUIA S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-06-26
12222,ARIMEX IMPORTADORA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-04-27
5822,ARIZMENDI CÓMPUTOS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-11-08
10775,ARIZMENDI CÓMPUTOS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-09-16
8066,ARKA INTERNACIONAL SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2008-05-23
8581,ARMAR CARROCERIAS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-06-14
11330,ARQUIMICA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-06-07
10523,ARQUIMICA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-06-11
6862,ARTDECODE SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-08-25
10541,ARTEC INGENIERIA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-12-16
11143,ARTELUM SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-12-03
11,ARX ARCILLEX SA - SUB 001,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-03-31
6819,ARZION SRL,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-09-17
6223,ASANTE SERVICIOS DE INFORMACIÓN S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-11-01
12515,ASCANELLI SA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-03-17
10701,ASCANELLI SA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-09-03
10148,ASCANELLI SA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-11-20
10854,ASCANELLI SA,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-05-05
11821,ASCENSORES SERVAS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2006-01-06
8951,ASCENSORES SERVAS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-08-21
11487,ASCENSORES SERVAS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-08-31
12020,ASCENSORES SERVAS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2016-02-29
11285,ASCENSORES ULTRA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-05-07
11050,ASCENTIO TECHNOLOGIES S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-09-25
13168,ASCHERI & CIA S.A.C.I.F.A.I,ARG,Argentina,42,La Pampa,Tecnología e Innovación,2012-10-25
10618,ASEMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-07-30
12544,ASEMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-05-17
8612,ASEMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-09-11
12772,ASEMA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-02-14
9217,ASERRADERO PUERTA DE MISIONES S.R.L.,ARG,Argentina,54,Misiones,Tecnología e Innovación,2009-03-20
6058,ASES CONSULTING S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-10-19
6543,ASES CONSULTING S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-05-07
6274,ASES CONSULTING S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-11-26
96,ASOCIACION DE PEQUEÑOS Y MEDIANOS INDUSTRIALES LACTEOS DE LA PROVINCIA DE SANTA FE,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-09-07
12540,ASSERT SOLUTIONS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-05-05
5990,ASSERT SOLUTIONS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-10-11
6807,ASSERT SOLUTIONS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-11-01
6879,ASSERT SOLUTIONS S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-01-20
10729,ASSI S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-09-12
12693,ASSIST SERVICIOS EN SISTEMAS DE INFORMACION S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-03-18
10040,ASSIST SERVICIOS EN SISTEMAS DE INFORMACION S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-08-04
11394,ASTILLERO REGNICOLI SAICA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-01-21
9119,ATEM S.R.L.,ARG,Argentina,66,Salta,Tecnología e Innovación,2011-08-10
11155,ATLANTIS SISTEMAS DE GESTION S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-05-21
11157,ATLANTIS SISTEMAS DE GESTION S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-05-16
6566,ATS ADVANCED TECHNOLOGY SOLUTIONS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-01-29
8648,ATS ADVANCED TECHNOLOGY SOLUTIONS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-04-19
10772,ATS ADVANCED TECHNOLOGY SOLUTIONS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-05-19
11630,AUMAS S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-03-18
7641,AUREI S.R.L,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-01-11
8001,AUTHENWARE ARGENTINA S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2013-06-27
9491,AUTING S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2006-11-22
10367,AUTING S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-11-06
10366,AUTING S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-11-06
12740,AUTOANDINA S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-03-20
6634,AUTOLOGICA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-08-28
10605,AUTOLOGICA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-07-02
8008,AUTOLOGICA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-11-20
8047,AUTOLOGICA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-07-31
10212,AUTOLOGICA S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-08-07
12192,AUTOMACION MICROMECANICA S.A.I.C.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-05-30
8145,AUTOMACION MICROMECANICA S.A.I.C.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-06-10
10444,AUTOMACION MICROMECANICA S.A.I.C.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-06-02
12451,AUTOMACION MICROMECANICA S.A.I.C.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-02-19
6640,AUTOMATIZACIÓN DISEÑO Y DESARROLLO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-03-04
6522,AUTOMATIZACIÓN DISEÑO Y DESARROLLO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-04-12
6159,AUTOMATIZACIÓN DISEÑO Y DESARROLLO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-03-14
6178,AUTOMATIZACIÓN DISEÑO Y DESARROLLO S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-10-24
12380,AUTOS CIARA SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-07-30
12704,AUTOS CIARA SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-06-13
8799,AUTOTROL S.A.C.I.A.F.E I.,ARG,Argentina,02,CABA,Tecnología e Innovación,2004-10-06
7334,AVANTRIP.COM SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-07-20
11691,AVIATEL ELECTRÓNICA S.R.L.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-01-27
8615,AVISAR S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-10-21
6857,AXINTIA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-06-12
6957,AXINTIA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-12-18
6343,AXTON S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-02-10
6134,AXXON CONSULTING S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-09-25
6516,AXXON CONSULTING S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-09-25
6415,AXXON CONSULTING S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-02-02
11776,AYMARE S.A.,ARG,Argentina,70,San Juan,Tecnología e Innovación,2005-07-06
44,AZUCARERA JUAN M. TERAN S.A.,ARG,Argentina,90,Tucumán,Tecnología e Innovación,2013-03-07
7375,B&G SRL.,ARG,Argentina,38,Jujuy,Tecnología e Innovación,2010-10-29
8703,B.M.R. S.R.L.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-04-14
8192,B.S.B. INGENIERIA S.R.L.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2008-07-11
8616,BACAPCOL S.R.L. ,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-11-29
12430,BACAR TRACA S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-06-16
8709,"BADANO DIEGO, WESKAMP FEDERICO, FUNES OMAR Y SUNDE ADOLFO S.H.",ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2007-03-01
8577,"BADANO DIEGO, WESKAMP FEDERICO, FUNES OMAR Y SUNDE ADOLFO S.H.",ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-03-16
5847,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2009-07-27
12425,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-04-27
6486,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-02-22
12530,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2011-08-19
9523,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-02-23
12582,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-06-05
6805,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-11-05
6675,BADI S.R.L,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-11-05
11954,BAHIA GRANDE S.A. - LABORATORIOS QUIMICOS SRL - UTE.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-04-25
8759,BAIRES FULL-TRADING S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-07-01
7695,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-03-09
10277,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-04-27
6273,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-11-28
8634,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-07-04
8660,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-08-22
6078,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-10-25
10728,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-31
6784,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-01-31
12739,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-05-16
6982,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-01-08
6882,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-09-22
6917,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-09-22
6915,BAIRESDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2016-01-18
10373,BALANZAS HOOK S.A,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-04-12
10809,BALANZAS HOOK S.A,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-04-28
8161,BALESTRINI DE RAFAEL Y MARCELO S.H.,ARG,Argentina,02,CABA,Tecnología e Innovación,2008-06-30
10503,BANK S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-08-25
8862,BARBERO S.A.,ARG,Argentina,10,Catamarca,Tecnología e Innovación,2008-12-15
11704,BARBERO S.A.,ARG,Argentina,10,Catamarca,Tecnología e Innovación,2010-07-12
11212,BARRIER SOLUTION S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-01-08
12856,BARRIER SOLUTION S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-10-21
13171,BARRIER SOLUTION S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-03-07
11213,BARRIER SOLUTION S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-05-15
12857,BARRIER SOLUTION S.A,ARG,Argentina,02,CABA,Tecnología e Innovación,2016-04-19
10534,BARROW S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-07-29
12619,BASALTO IND Y COM .SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2012-04-11
12764,BASALTO IND Y COM .SRL,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-02-07
10569,BÁSCULAS MAGRIS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-07-30
9369,BÁSCULAS MAGRIS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-08-17
6616,BASE GLOBAL S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2008-11-26
10584,BB - BUSINESS BUREAU S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-09-06
7975,BC IMÁGENES MEDICAS SOCIEDAD ANONIMA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-07-05
5907,BCGS Y ASOC. S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2011-05-11
6840,BCGS Y ASOC. S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-06-02
7343,BDEV S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-10-01
6544,BDP SOLUTIONS SC,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-04-27
8627,BDT GROUP S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-08-05
10833,BDT GROUP S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-06-26
10154,BDT GROUP S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-02-26
9342,BEC-CAR SA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-11-14
9330,BEC-CAR SA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-11-14
11668,BEC-CAR SA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-06-25
7469,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-08-11
7562,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-03-31
6354,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-07-05
9848,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-10-18
10386,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-01-31
6272,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-30
6775,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-30
10815,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-05-14
10223,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-07-10
11040,BECLEVER S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-08-14
11752,BEDSON S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2004-12-13
12272,BEDSON S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-03-20
11034,BEDSON S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-09-18
6126,BEHIND SYSTEMS SA,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-11-12
12781,BEL-DAVI S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-03-25
11964,BEL-DAVI S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-07-03
10249,BENÍTEZ ALDO FABIÁN Y AQUINO MARCELO ADRIÁN S.H.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-05-22
13277,BERECO SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-24
13276,BERECO SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-24
13278,BERECO SA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-10-24
11616,BERNAL S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-10-29
12034,BERSA SOCIEDAD ANONIMA,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-01-11
9339,BERTOTTO-BOGLIONE S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2006-10-27
12397,BERVILL S.A.,ARG,Argentina,50,Mendoza,Tecnología e Innovación,2010-04-14
7320,BESYSOFT S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2008-09-30
6124,BESYSOFT S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-10-12
8657,BETELU MARTIN Y BETELU GRACIELA,ARG,Argentina,26,Chubut,Tecnología e Innovación,2013-12-05
6311,BHP S.A.,ARG,Argentina,70,San Juan,Tecnología e Innovación,2009-07-13
11291,BIANCHICUEROS S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2014-11-11
11639,BIASSONI E HIJOS SAICA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-01-08
11236,BIASSONI E HIJOS SAICA,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-12-03
12376,BILAB SA,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2010-06-02
12620,BILAB SA,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2012-04-26
9267,BIMHE S.H,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-09-29
9276,BIMHE S.H,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2009-09-29
7673,BINAMICS S.R.L.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2015-10-07
43,BIO 4 BIOETANOL RIO CUARTO,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-06-28
8736,BIO-ALOE UNIÓN TRANSITORIA DE EMPRESAS,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2013-11-11
11756,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2004-06-14
11831,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2005-03-31
12214,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-08-05
12211,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-08-05
12216,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-08-05
12209,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2009-08-05
12339,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-03-30
12335,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2010-04-08
12563,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-06-29
12638,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-05-30
12712,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2014-05-05
12790,BIO-SIDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2015-03-19
10426,BIO.MI.S.A.,ARG,Argentina,54,Misiones,Tecnología e Innovación,2011-03-04
9059,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2006-11-07
8137,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-11-13
8138,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-11-13
10511,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-09-30
10507,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2010-09-30
102,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-06-28
9047,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-02-24
10294,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2012-12-17
9055,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-05-30
10996,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-10-29
10820,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2014-07-01
11030,BIOCERES S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-09-09
102,BIOCERES SEMILLAS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2011-06-28
8788,BIOCERES SEMILLAS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-06-04
11000,BIOCERES SEMILLAS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2013-10-29
11035,BIOCERES SEMILLAS S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2015-09-14
94,BIOCHEMICAL S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-09-05
12868,BIOCHEMICAL S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-08-16
11732,BIOCHEMICAL S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-04-15
9075,BIOCHEMIQ S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-09-15
106,BIOCHEMIQ S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-07-26
63,BIOCHEMIQ S.A.,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-03-08
10229,BIOCIENTÍFICA S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-02-02
7974,BIOFUNDUS S.A.,ARG,Argentina,02,CABA,Tecnología e Innovación,2012-12-28
8228,BIOGEN ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2008-07-04
10878,BIOGEN ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2010-10-19
8659,BIOGEN ARGENTINA S.A.,ARG,Argentina,14,Córdoba,Tecnología e Innovación,2013-11-20
12269,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2009-03-19
12393,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-03-23
12412,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2010-04-07
12496,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-03-09
101,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2011-06-03
12587,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2012-02-28
12657,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-02-18
12743,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2014-03-17
12812,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2015-03-11
12024,BIOGENESIS BAGO S.A,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2016-03-16
10889,BIOIMANAY SRL,ARG,Argentina,02,CABA,Tecnología e Innovación,2013-07-17
10750,BIOMEC,ARG,Argentina,06,Buenos Aires,Tecnología e Innovación,2013-11-05
8644,BIOQUIMICA S.R.L.,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2013-08-12
10822,BIOQUIMICA S.R.L.,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2014-04-28
10925,BIOQUIMICA S.R.L.,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2015-07-30
11060,BIOQUIMICA S.R.L.,ARG,Argentina,18,Corrientes,Tecnología e Innovación,2015-08-28
9132,BIOSCIENCE S.R.L.,ARG,Argentina,02,CABA,Tecnología e Innovación,2008-12-09
12194,BISIGNANO S.A.,ARG,Argentina,82,Santa Fe,Tecnología e Innovación,2008-06-04
